	supersense_category	text
14522	noun.act	habit
14530	noun.time	sunrise
14531	verb.communication	scared
14532	noun.quantity	nothing
14534	noun.object	green
14535	noun.food	jelly
14537	noun.substance	ember
14547	verb.perception	tasting
14550	noun.group	street
14552	verb.communication	mock
14553	noun.quantity	sea
14554	noun.attribute	pheromone
14555	noun.artifact	zipper
14557	noun.substance	coil
14559	verb.change	shootoff
14560	verb.creation	effect
14562	verb.change	catchfire
14570	noun.communication	ghosthieroglyph
14571	verb.stative	arrange
14572	noun.artifact	backdrop
14577	noun.body	afterimage
14578	verb.contact	feelfor
14581	noun.person	baby
14582	verb.emotion	feel...
14584	verb.communication	force
14585	noun.artifact	rainpool
14586	noun.person	mexican
14587	noun.person	brazilian
14590	verb.body	struggle
14593	verb.change	shake
14596	verb.motion	surgeback
14598	verb.contact	yank
14601	noun.artifact	shoelace
14606	verb.change	gettin
14607	verb.change	wreck
14608	verb.perception	flashin
14613	noun.person	event
14615	verb.contact	strikeout
14616	noun.object	sand
14617	noun.person	hey
14618	verb.motion	breakdown
14622	noun.location	DixieFlatline
14623	noun.act	pushover
14626	noun.artifact	frenchfatigue
14627	verb.motion	flap
14631	noun.artifact	costume
14634	noun.body	gum
14637	noun.object	tide
14643	noun.act	handstand
14645	verb.motion	flipout
14651	noun.communication	formalname
14653	noun.communication	truename
14654	noun.group	aTuring
14655	verb.body	slit
14656	noun.location	landofthe
14657	noun.object	dead
14660	noun.person	Neuro
14661	noun.person	romancer
14662	noun.person	Nec-romancer
14666	verb.contact	print
14669	verb.motion	breakup
14671	verb.cognition	regard
14674	verb.body	wriggle
14678	noun.communication	lyric
14686	noun.person	Neuromancer
14687	verb.motion	dangle
14692	noun.attribute	impression
14694	noun.communication	shift-
14696	noun.quantity	degree
14702	verb.contact	frozen
14705	noun.substance	mercury
14706	verb.motion	skittering
14707	verb.stative	strike
14708	verb.stative	fragment
14718	verb.contact	overlay
14721	noun.communication	derm
14726	noun.artifact	overdose
14727	noun.person	man-
14729	noun.body	armpit
14733	noun.artifact	betaphenethylamine
14736	noun.artifact	transit
14738	noun.attribute	momentum
14739	noun.act	overdose
14740	verb.motion	giveup
14741	noun.event	shower
14742	noun.act	cry
14743	verb.motion	coast
14744	noun.artifact	stop
14746	noun.location	start
14749	noun.artifact	extinguisher
14751	noun.artifact	compartment
14752	noun.object	gout
14753	verb.contact	squirt
14754	noun.artifact	louver
14755	noun.artifact	servicepoint
14758	noun.body	limb
14768	noun.artifact	torturescene
14786	verb.communication	nod-
14790	noun.communication	frown
14792	noun.person	warrior
14794	verb.competition	fightin
14795	verb.communication	Jah
14804	noun.object	ness
14808	noun.artifact	arrow
14809	verb.contact	pierce
14810	noun.person	theRemington
14812	noun.event	muzzle
14831	verb.perception	radiate
14833	noun.artifact	workpant
14836	noun.artifact	tabisock
14837	noun.artifact	bamboobow
14838	noun.artifact	museumpiece
14839	noun.artifact	quiver
14841	noun.group	Chiba
14842	noun.artifact	weaponshop
14847	noun.person	dif-ficult
14848	noun.artifact	projectile
14850	verb.creation	intend
14854	noun.artifact	ninja
14857	noun.location	hello
14861	noun.artifact	dark
14866	noun.person	Rasta
14880	verb.motion	ere
14885	noun.attribute	humility
14886	verb.change	end
14890	noun.motive	impulse
14891	noun.person	thederm
14892	verb.emotion	rage
14893	noun.body	system
14895	noun.person	NightCity
14909	noun.substance	kink
14911	noun.person	so
14918	noun.artifact	bathchair
14920	verb.perception	squeaking
14922	verb.contact	dle
14933	verb.communication	bandage
14934	noun.person	Mr.Malcolm
14935	noun.state	wound
14943	noun.artifact	boltcutter
14948	noun.event	snap
14954	verb.emotion	amuse
14955	noun.person	conartist
14957	verb.body	windup
14958	verb.communication	offer
14959	noun.act	favor
14960	verb.body	throwback
14961	noun.person	pe-ter
14962	noun.person	ghost
14966	verb.body	raise
14971	verb.cognition	recording
14972	noun.artifact	construct
14978	noun.location	Morocco
14981	verb.stative	camping
14982	noun.artifact	blockhouse
14983	verb.change	mulate
14985	verb.motion	straighten
14986	noun.artifact	cutter
14990	verb.contact	clap
14991	noun.body	bicep
14996	verb.communication	level
15001	verb.motion	pivot
15005	verb.body	blur
15010	noun.body	redneedle
15011	verb.contact	stab
15018	verb.social	blind
15022	noun.person	frozen
15023	noun.artifact	tilecase
15024	noun.event	whisp
15025	verb.motion	drift
15032	noun.location	Remington
15034	noun.body	smile
15035	verb.motion	bow
15041	noun.person	zen
15042	verb.perception	practice
15044	verb.contact	notch
15045	noun.communication	arrow
15049	verb.motion	backaway
15051	verb.contact	brushagainst
15055	verb.motion	twitch
15059	verb.contact	suffuse
15060	noun.feeling	ecstasy
15061	verb.motion	padoff
15067	verb.contact	spatter
15068	noun.artifact	ceramic
15070	noun.shape	crook
15071	noun.person	Babylondoctor
15079	verb.contact	encase
15082	noun.person	Hideo'll
15085	verb.contact	blindfold
15087	noun.artifact	pip
15088	noun.artifact	playcard
15092	verb.change	freezeup
15093	noun.person	wo
15095	verb.creation	poison
15097	noun.state	condition
15098	noun.person	Parkinson
15100	verb.motion	springaway
15102	noun.body	substantianigra
15103	noun.communication	sign
15104	noun.act	formation
15105	verb.body	sweat
15110	noun.artifact	meperidine
15112	noun.artifact	custombatch
15114	noun.substance	n
15115	noun.substance	methyl-4
15118	noun.substance	tetra
15119	noun.substance	hydro
15120	noun.substance	pyridene
15125	verb.motion	crowd
15131	verb.contact	injure
15135	verb.contact	have
15139	verb.stative	hurt
15146	noun.attribute	pirate
15147	noun.artifact	decor
15149	verb.perception	clear
15150	noun.artifact	victorian
15151	noun.act	awkwardness
15156	noun.time	pm
15157	noun.person	Greenwich
15162	verb.change	billow
15170	verb.communication	craneforward
15172	verb.contact	search
15173	noun.artifact	original
15178	verb.change	insert
15196	noun.body	trode
15197	verb.change	hollow
15203	noun.body	pulse
15204	verb.motion	maneuver
15209	verb.contact	loop
15212	noun.group	KuangGrade
15213	noun.person	MarkEleven
15214	verb.contact	haulin
15215	verb.contact	countin
15217	noun.substance	chromeshark
15218	noun.quantity	nick
15219	noun.attribute	ness
15221	noun.artifact	reproduction
15223	noun.act	kickass--
15224	noun.substance	milkyjade
15227	noun.object	ashpool
15228	verb.contact	peelaway
15231	noun.attribute	fluidity
15233	verb.change	elongate
15234	verb.motion	fell--
15241	noun.artifact	cityscape
15242	noun.animal	jewel
15244	noun.group	RCABuilding
15246	noun.group	Kuangpro-gram
15247	verb.motion	dive
15248	noun.location	Manhattansky-
15253	noun.location	altitude
15254	noun.substance	rainbowneon
15255	noun.group	Dix--
15257	verb.contact	uncoil
15264	verb.change	spread
15267	noun.object	bowl
15269	noun.artifact	defensesystem
15276	noun.process	sting
15279	noun.cognition	input
15280	verb.motion	warped
15284	noun.person	sud-denly
15285	verb.creation	sprout
15286	noun.substance	glassspine
15287	noun.body	spine
15289	verb.stative	bisect
15294	verb.contact	cleave
15295	verb.contact	admit
15296	noun.plant	rootlet
15297	verb.emotion	hungry
15300	verb.change	growdown
15301	noun.person	Tessier-
15307	noun.substance	....exponential
15308	noun.location	darkness
15309	verb.motion	fallin
15310	noun.substance	singeblack
15311	noun.state	universe
15313	verb.weather	tear
15316	verb.motion	spurt
15318	noun.body	consciousness
15323	noun.attribute	construct
15324	verb.cognition	code
15325	noun.cognition	mathematicalsystem
15329	noun.quantity	seven
15337	noun.animal	sharkthing
15340	noun.act	stride
15341	noun.act	measurement
15342	verb.stative	satisfied
15343	noun.cognition	geophysic
15344	noun.feeling	thought
15353	verb.communication	speakwith
15354	verb.communication	unlike
15355	noun.attribute	personality
15368	noun.person	Hongkong
15369	noun.artifact	shirtmaker
15370	noun.state	tumor
15376	verb.social	pursue
15377	verb.social	punish
15378	verb.social	intervene
15380	verb.communication	hope
15387	noun.artifact	stump
15388	noun.person	lady3janeMarie
15389	noun.body	striatalsystem
15390	noun.substance	dopaminereceptor
15396	noun.person	flip
15398	noun.artifact	flatliner
15400	noun.cognition	wish
15401	noun.communication	wish
15402	noun.attribute	defense
15411	noun.act	caress
15418	noun.act	pattern
15423	verb.contact	crust
15424	noun.substance	pearl
15425	noun.substance	lapis
15429	verb.change	building
15432	verb.body	chatter
15434	noun.animal	caul
15435	noun.location	DucalPalace
15436	noun.location	Mantua
15438	verb.stative	twine
15439	noun.artifact	doorframe
15441	noun.person	dwarf
15453	noun.person	blind
15456	noun.location	datascape
15464	noun.substance	mineralritual
15467	verb.contact	yankin
15474	noun.artifact	virussystem
15476	noun.person	hate
15484	noun.artifact	sunburstspire
15485	noun.attribute	leech
15487	noun.event	whirl
15490	noun.artifact	Glitchsystem
15491	verb.emotion	fuel
15495	noun.person	defender
15497	noun.artifact	leaveof
15499	verb.change	lose
15500	noun.attribute	substantiality
15501	verb.change	loosen
15502	noun.cognition	alchemy
15503	noun.attribute	macy
15508	verb.stative	ceede
15509	noun.cognition	ego
15511	verb.competition	evade
15512	noun.person	attacker
15516	noun.body	mind
15519	noun.attribute	singleness
15521	verb.contact	flip--
15522	noun.communication	birdunknown
15523	verb.contact	sizzling
15526	noun.artifact	portside
15529	noun.cognition	cityscape
15534	noun.artifact	crossroads
15537	noun.person	....
15541	noun.group	swiss
15543	noun.possession	payment
15545	noun.location	bahamianorbital
15547	noun.group	turing.turing
15549	noun.state	pulse
15552	noun.artifact	incisor
15558	noun.location	Ziondub
15560	noun.location	Hyatt
15561	noun.plant	futon
15567	noun.communication	stationery
15575	noun.artifact	JALstation
15581	noun.event	glimmer
15582	noun.attribute	ognition
15585	noun.object	webs
15600	noun.location	star
15601	noun.person	destiny
15603	verb.contact	mesh
15604	noun.person	neuro-mancer
15609	noun.possession	amount
15610	noun.group	Genevaac-
15616	noun.group	bahamianbank
15624	verb.creation	manufacture
15626	noun.location	ImperialGardens
15627	noun.cognition	comprehension
15631	noun.substance	cryogenic
15632	noun.person	ash-
15633	verb.stative	stretch
15634	noun.act	blink
15635	verb.stative	string
15637	noun.cognition	hivemind
15638	noun.cognition	decisionmaker
15646	verb.social	unite
15650	noun.animal	webs
15652	verb.contact	spin
15657	noun.act	alignment
15661	noun.person	thing
15662	verb.body	break
15667	noun.substance	blacktemperfoam
15676	noun.artifact	pillow
15682	noun.possession	sumtotal
15684	noun.communication	score
15685	noun.act	thing
15692	noun.communication	Series
15694	noun.time	seventy
15695	noun.person	natch
15696	noun.quantity	nobody
15700	noun.artifact	vodka
15702	noun.substance	calfskin
15707	noun.attribute	flash
15710	verb.possession	rid
15711	noun.possession	swiss
15716	noun.person	Michael
15725	noun.location	Vancouver
15726	noun.person	BruceSterling
15727	noun.person	LewisShiner
15728	noun.person	JohnShirley
15729	noun.person	Helden
15730	noun.person	TomMaddox
15731	noun.person	inventor
15732	noun.person	ice
15736	noun.person	Sandii
15737	noun.location	NewRoseHotel
15738	verb.communication	replay
15742	noun.location	chinese
15743	noun.artifact	bore
15745	noun.person	fox
15752	noun.attribute	sphere
15753	noun.relation	rivalry
15755	noun.artifact	thinktank
15758	noun.object	skull
15759	noun.act	war
15761	noun.act	crossover
15763	noun.group	zaibatsus
15767	verb.communication	dismiss
15768	noun.act	venture
15770	noun.location	edge
15772	verb.possession	bear
15774	noun.cognition	grail
15775	noun.shape	fraction
15782	noun.attribute	severity
15783	noun.act	french
15785	noun.body	forelock
15786	noun.attribute	effect
15788	verb.motion	skewed
15789	noun.person	tailor
15791	verb.motion	gowith
15799	noun.location	NaritaInternational
15803	verb.stative	stack
15805	noun.animal	Godzilla
15809	noun.communication	show
15810	noun.communication	movie
15812	noun.artifact	contrail
15814	noun.communication	definition
15815	verb.motion	walkinto
15818	noun.person	gaijin
15819	noun.communication	knock
15825	noun.communication	wad
15826	noun.possession	yen
15827	noun.communication	addressbook
15830	noun.plant	chrysanthemum
15833	verb.social	disgrace
15834	verb.social	disown
15835	verb.competition	castdown
15838	verb.change	spinout
15840	noun.animal	pigeon
15843	noun.shape	swing
15845	verb.emotion	hunt
15847	noun.location	NewRose
15851	noun.substance	paint
15852	verb.contact	flake
15854	verb.communication	countoff
15857	noun.attribute	decal
15859	verb.social	levy
15862	noun.location	Kamakura
15868	noun.person	shiver
15869	noun.act	shake
15870	noun.time	future
15871	noun.act	past
15874	noun.attribute	blush
15875	verb.change	cap
15879	noun.communication	shopping
15881	verb.communication	enter
15884	noun.food	fermenter
15885	noun.artifact	incubator
15886	noun.process	electrophoresis
15887	noun.substance	agarose
15888	noun.artifact	transilluminator
15889	noun.artifact	embedder
15890	noun.act	performance
15891	noun.substance	liquidchromatograph
15892	noun.artifact	cytometer
15893	noun.artifact	spectrophotometer
15894	noun.substance	borosilicatescintillation
15896	noun.substance	amicrocentrifuge
15899	noun.artifact	build
15902	verb.possession	footing
15903	noun.person	Hiroshi
15904	verb.communication	drawup
15906	noun.person	HiroshiYomiuri
15907	noun.person	MaasBiolabsGmbH
15910	verb.social	follow
15911	noun.person	geneticengineer
15922	noun.communication	wink
15924	verb.motion	settlein
15926	noun.person	loden
15927	noun.artifact	rideboot
15929	noun.food	chestnut
15930	noun.artifact	townhouse
15931	verb.cognition	takeup
15932	noun.artifact	fencing
15933	verb.possession	giveup
15934	noun.substance	kendo
15935	noun.group	Maas
15936	noun.substance	syrup
15939	noun.artifact	contact
15942	noun.artifact	mutagen
15944	noun.person	I
15945	noun.location	darkside
15946	noun.location	Vienna
15950	noun.location	LA
15951	noun.artifact	hotelroom
15954	noun.person	competitor
15955	noun.body	gene
15958	verb.communication	forbid
15960	noun.location	Barcelona
15963	noun.artifact	beret
15964	noun.body	mongol
15966	noun.location	Ramblas
15967	noun.location	harbor
15968	noun.location	Mercado
15969	verb.consumption	sell
15970	noun.plant	orange
15971	noun.location	Africa
15973	noun.attribute	0
15975	noun.artifact	linen
15976	noun.location	Ritz
15979	noun.location	ShinjukuStation
15980	noun.object	soil
15984	verb.contact	tile
15987	noun.substance	lemonoil
15988	noun.artifact	cigar
15989	noun.artifact	highlight
15994	noun.communication	conference
15995	noun.group	security
15996	verb.motion	flowin
16002	verb.possession	pick
16003	noun.person	zaibatsus
16006	noun.group	structure
16007	verb.stative	comprise
16008	noun.group	Corporation
16009	noun.cognition	lifeform
16011	noun.person	Maas
16017	noun.substance	nuclease
16018	noun.substance	monoclonalantibody
16020	noun.substance	nucleotide
16026	verb.social	invert
16027	noun.group	field
16028	verb.creation	bringon
16030	verb.contact	clingto
16033	noun.act	edge
16034	noun.location	marrakech
16035	noun.location	oldcity
16036	noun.location	Medina
16039	noun.act	extraction
16042	noun.artifact	marketplace
16043	noun.location	Djemaa
16046	noun.act	installation
16047	noun.artifact	specimencage
16048	noun.location	Atlas
16050	noun.person	juggler
16052	noun.person	storyteller
16053	noun.artifact	lathe
16054	noun.person	beggar
16055	noun.artifact	bowl
16056	noun.communication	hologram
16057	verb.communication	advertising
16059	noun.artifact	bale
16061	noun.artifact	tub
16065	noun.phenomenon	beta
